id,theta,E,ra,dec
73495105800,50.88,22.7401,342.44,-40.04
81305123401,1.92,22.74,190.02,-34.97
62284581700,53.66,22.7336,263.75,18.47
60042202700,29.24,22.7333,332.11,-16.77
82197454100,38.54,22.7276,11.63,2.72
81345297100,40.47,22.7254,162.85,-17.22
112574264500,55.81,22.7244,234.2,-1.54
100817946400,44.63,22.7235,213.39,-22.38
182161824400,28.09,22.7218,118.85,-14.38
61585206000,65.2974,22.7204,303.057,-29.3322
140434263500,36.86,22.7178,26.19,-33.2
153178073000,33.03,22.7147,180.3,-33.09
180792978800,60.6791,22.7146,125.064,-27.2141
63442969300,70.4194,22.7143,255.968,9.27251
151741968500,24.8,22.7141,105.21,-10.29
173284160800,41.1,22.714,319.63,-3.9
163036395600,55.7,22.7133,134.21,-53.21
130700393200,40.13,22.7115,257.22,-68.78
121383493001,51.37,22.7109,148.16,14.09
121386047900,71.6686,22.7097,25.1805,-70.2866
61777842700,33.01,22.7093,321.08,-17.91
131200774500,41.5,22.7093,334.25,-74.29
61901830800,47.12,22.7072,165.17,-19.38
113252601000,22,22.706,292.99,-17.11
130194594500,13.53,22.7036,51.32,-46.02
122413256000,2.36,22.7035,223.96,-37.49
92533991300,56.78,22.701,199.29,-28.78
43470613100,59.08,22.6934,251.46,14.21
63400523900,54.28,22.6914,255.76,-3.87
141594236900,20.03,22.6905,162.35,-46.15
180705131801,35.53,22.6871,91.09,-55.56
101764832800,29.89,22.686,236.46,-64.34
170408384600,31.7,22.6848,205.1,-55.45
130413632000,67.1731,22.6806,33.4491,31.2924
142925093300,27.4,22.6777,325.33,-56.53
181356961700,28.06,22.672,308.95,-34.38
92642889700,67.5352,22.6703,259.013,27.2689
153597655400,54.7,22.67,236.83,-43.77
142936103100,70.8336,22.669,279.161,-60.3813
120194257000,19.8,22.6689,68.93,-28.46
103295644400,37.97,22.668,48.84,-73.06
140516660100,60.7227,22.6676,237.404,-5.88493
83518506400,52,22.6661,167.48,11.56
171676120200,77.9732,22.6652,182.304,-19.8803
82134557200,30.05,22.661,213.36,-44.59
152481136700,58.63,22.6542,96.39,4.58
140943259300,63.6458,22.6534,195.93,-72.746
102014491600,65.4343,22.6515,325.049,-43.8923
100624524301,49.36,22.65,40.81,-76.89
93113790700,58.57,22.6463,28.61,-33.32
171913202700,6.7,22.6444,175.21,-28.68
181177735900,37.99,22.6432,317.64,-69.69
172520995100,50.5,22.6422,135.18,15.1
172721620000,19.88,22.6415,204.63,-22.69
172440113801,39.72,22.6415,87.41,3.45
112905368200,42.21,22.6398,28.76,-2.19
151957394300,47.14,22.6394,52.72,-43.03
132331982500,59.24,22.6389,230.79,-22.15
180464257900,37.03,22.6364,103.1,-9.52
103442948400,43.4,22.6349,256.62,-57.25
131535784101,22.82,22.6339,214.92,-38.07
162487125400,41.55,22.6317,68.14,-9.35
161815322901,67.2793,22.6317,158.249,-45.9598
112628435500,45.35,22.6253,148.08,-75.27
181092263300,71.6715,22.6251,130.102,-13.999
170460414600,29.02,22.6242,281.04,-63.86
112382798500,55.41,22.6228,292.04,-79.51
121010476200,48.8,22.6179,35.33,-49.77
110477998200,71.8072,22.6155,38.4053,-72.5858
61813798300,27.48,22.6133,182.18,-62.33
151271805800,26.66,22.6114,38.43,-11.31
173410442100,58.45,22.6112,188.42,20.83
171370972000,72.6034,22.6089,92.1274,3.99857
162215061901,33.64,22.6078,256.76,-8.76
181390220600,68.9585,22.607,354,33.6485
141865511900,71.1734,22.5998,306.428,23.7846
81268064500,34.53,22.5982,350.2,-26.22
101431114000,51.08,22.597,96.68,-24.9
170535335800,70.3078,22.5949,209.789,-26.1433
70955503800,9.83,22.5899,179.31,-26.52
52773855000,46.45,22.5874,273.54,9.9
113485970700,17.97,22.5869,92.71,-51.64
142623120401,36.15,22.5823,282.62,-57.5
130647250500,58.49,22.5789,289.18,-32.45
121211704800,50.91,22.5789,329.54,-61.53
180055087500,17.46,22.5736,89.63,-40.9
111812974400,28.84,22.5728,179.27,-17.85
123121278300,31.24,22.5693,204.03,-66.09
180541226401,31.37,22.5688,335.13,-9.72
121113887500,46.53,22.5637,84.53,-4.26
100807356300,32.76,22.5637,277.76,-49.89
151592433300,72.4339,22.5619,44.0038,4.25872
83135962900,68.6781,22.5578,142.075,-44.6568
111830683300,41.21,22.5553,7.2,-38.45
72383088200,46.74,22.5539,258.43,-11.25
100695615601,42.1,22.5481,147.9,6.41
163598548501,43.62,22.547,247.41,-19.27
163011479800,32.09,22.544,188.42,-64.77
181743476700,5.93,22.5439,164.74,-40.57
161685842400,59.88,22.5408,185.43,-33.21
110600384100,17.53,22.5399,296.29,-20.32
161908431900,16.32,22.5377,10.59,-41.56
133245437100,40.22,22.5337,68.51,-6.77
62628289700,64.287,22.5327,183.901,-46.6508
113070411800,47.98,22.5327,113.2,-29.11
60105713000,11.85,22.5321,86.09,-40.83
82753452100,43.45,22.5261,317.7,-67.08
171473815700,30.08,22.5212,188.58,-25.94
112046285400,57.58,22.5171,38.6,-59.91
163033555601,66.5962,22.5143,22.031,-35.245
110477315700,41.14,22.5118,195.96,-76.12
120813535600,72.0976,22.511,135.304,12.2259
90754429700,49.78,22.5056,154.93,-7.35
90210245000,22.63,22.5037,247.76,-57.78
181762303000,76.7465,22.501,192.232,2.68936
82166577900,40.07,22.4971,21.81,-22.35
122046084700,63.0035,22.4958,33.962,-49.473
101063968800,46.58,22.4927,94.87,4.19
60681019700,25.33,22.4888,310.33,-11.78
142834833700,75.8344,22.4874,72.6011,-39.144
71243612100,45.3,22.4871,63.38,-53.18
103073649500,55.97,22.4832,237.99,-30.91
133085850700,40.15,22.4797,79.39,-16.61
41250969200,35.38,22.4786,55.19,-28.98
141711793000,36.52,22.4774,115.34,-69.83
113213766500,50.04,22.4753,15.37,-14.86
171625404000,41.67,22.4744,238.4,6.4
120917905900,65.7458,22.4721,331.913,-2.24019
132962662200,62.2805,22.4709,162.044,-56.429
102035284800,62.3328,22.4683,190.26,-40.0041
90126677800,36.65,22.4682,184.68,-28.76
170406953000,48.65,22.4644,162.97,10.22
162895840700,32.57,22.4596,347.12,-60.37
61790807800,64.8676,22.4555,132.952,-18.7955
152701392700,19.44,22.4543,196.44,-28.35
62786071300,67.4553,22.4528,120.761,-56.2979
152722013500,53.51,22.4525,123.23,-69.27
162266089400,41.99,22.4515,273.81,-58.81
161137011200,66.1262,22.4481,238.353,29.0649
133083069600,47.01,22.446,341.34,-71.2
141871677600,75.6423,22.4459,30.0827,-3.88518
72705567200,55.78,22.4423,7.22,17.63
62330730500,77.9088,22.4403,58.9945,25.224
141186620300,47.2,22.4378,233.37,10.99
70725916600,41.75,22.4338,134.65,-73.55
112202528200,8.75,22.4324,169.06,-26.94
91920305400,45.14,22.4282,33.92,6.21
172842989400,72.5088,22.4278,193.314,7.19569
122661125400,21.14,22.4268,182.61,-27.51
150966830500,72.6731,22.4264,74.351,-70.7091
181883219001,6.92,22.4221,177.44,-31.55
90282931900,37.82,22.4129,344.17,-0.62
81981749800,48.09,22.4122,70.01,-79.12
111611683400,33.17,22.4085,45.96,-20.32
101693131100,68.1664,22.4077,257.917,-61.0881
70035833900,34.9,22.4038,130.52,-17.11
90537359200,36.28,22.4022,230.02,-3.74
180777144000,47.09,22.3942,162.34,-50.16
132974342400,33.01,22.3911,5.63,-52.22
150151141801,55.08,22.3863,297,15.04
51447535100,39,22.3858,298.45,2.63
170957147500,64.6443,22.3858,317.659,-22.9176
152492856700,26.66,22.3857,184.1,-30.67
171274153600,55.78,22.3838,219.01,-34.04
103224333400,50.32,22.3838,3.86,13.3
181420549800,46.72,22.3824,341.22,0.48
73223208600,35.59,22.3788,314.49,-69.93
142200300600,18.29,22.3783,73.28,-18.23
121678634400,6,22.3778,16.73,-29.23
162593378800,78.7973,22.3777,13.1687,-54.9446
163486904900,24.62,22.3769,151.36,-33.32
43158545600,29.78,22.3766,193.11,-30.87
113187758600,41.19,22.3759,121.44,-76.11
163153673700,21.64,22.3752,289.76,-46.71
60171183800,63.079,22.3728,355.383,-33.1148
143571936700,57.06,22.3717,246.91,10.18
103452038600,72.1636,22.3708,44.9927,-65.0265
130967279200,44.24,22.3698,265.83,6.64
103014331500,32.22,22.3657,288.39,-48.06
102915871500,38.52,22.3642,30.62,2.78
73176617600,68.7292,22.3629,17.4701,2.03594
162264156700,16.73,22.358,264.64,-44.92
160054178500,64.5833,22.3571,197.161,-79.9459
132353971500,46.56,22.3534,192.87,-30.44
111568162400,59.99,22.3482,68.51,-49.53
51186510000,63.366,22.3431,125.7,-72.0483
133627430600,31.58,22.3418,120.89,-52.67
91817537000,20.43,22.3383,5.35,-48.8
153273249300,51.68,22.3296,17.69,-47.61
150148194500,66.7825,22.328,163.797,17.6755
80604222600,63.4651,22.3275,141.336,1.56235
132991276600,30.62,22.3257,191.66,-65.58
81431423900,17.59,22.3248,71.73,-40.25
72676977500,68.6087,22.3136,87.3875,20.5033
181508594200,20.85,22.3128,23.45,-36.65
150254432800,65.7309,22.3124,281.023,-76.0804
170213752900,16.22,22.312,10.6,-29.37
142497348301,45.88,22.3117,34.36,9.75
73516453500,69.1064,22.3116,183.078,-18.3592
160571801300,46.09,22.3111,301.6,-7.51
52986256503,33.7,22.3094,59.91,-4.09
180998064100,45.38,22.3084,233.44,-71.93
161501944900,39.42,22.3065,66.26,2.44
122914041600,12.37,22.3051,300.49,-23.8
142157747500,21.99,22.3019,41.94,-17.92
142356351200,70.2904,22.3002,137.433,-72.4109
123236979600,74.1441,22.2999,226.688,-61.2746
112986571000,39.78,22.2989,72.94,-74.48
82144469700,26.45,22.2932,215.21,-45.23
82236024500,26.29,22.2912,293.05,-51.4
100940201400,72.7774,22.2908,276.826,29.6188
110572040600,46.95,22.2881,302.55,-77.08
151331499900,55.01,22.2878,45.72,19.57
131783956500,3.51,22.2862,191.68,-38.96
73061011700,30.03,22.2822,205.79,-6.84
102017908201,12.97,22.2784,15.8,-47.72
141662907900,6.28,22.2762,135.49,-28.99
81308087100,13.13,22.2754,319.94,-22.64
111177802200,78.8246,22.2745,30.2303,-30.8483
62976644900,9.68,22.2718,49.78,-32.51
153015099800,50.43,22.269,290.8,-57.7
41894689500,51.63,22.2679,293.43,-27.93
72626190200,51.87,22.2629,28.89,12.54
112406276900,71.6077,22.2626,53.4191,4.05664
102416232100,74.2644,22.2554,216.401,-63.499
160172071800,40.21,22.2508,267.08,-26.64
113505880600,59.33,22.2475,26.63,-3.69
112596762100,38.57,22.2457,341.45,-32.53
151287961500,68.792,22.2433,287.56,30.4052
141677871700,49.16,22.2428,312,3.6
153027877700,21.52,22.2403,134.55,-20.21
80647722100,35.9,22.2353,252.13,-2.67
120387737600,35.11,22.2353,247.39,-20.58
112355642200,20.32,22.2335,341.33,-30.03
132163646000,14.67,22.2307,208.23,-48.52
170668587801,46.63,22.2306,316.64,-8
60280178600,48.37,22.2239,299.42,-78.39
50156709700,41.05,22.2167,173.38,-3
113266492300,8.4,22.2166,82.54,-26.72
103540243700,31.38,22.2157,175.47,-25.23
171361738400,24.77,22.2155,28.91,-29.93
51532495300,34.21,22.2146,137.4,-63.83
92455408200,59.71,22.2081,232.1,-55.1
110265771802,31.69,22.2079,145.84,-15.94
92597824900,25.48,22.2063,66.08,-60.03
101874059400,50.93,22.2049,178.87,9.71
121301635100,17.88,22.2009,25.21,-40.71
180125476200,20.61,22.2008,91.3,-55.64
150610867000,43.24,22.1935,263.39,-16.01
173030086600,53.2,22.1908,74.33,-80.06
132335901000,47.57,22.1893,297.36,3.15
160421164300,48.17,22.1885,238.1,-40.49
171965635500,28.9,22.1881,268.45,-8.36
82841921101,48.89,22.1866,274,-73.12
133433326800,18.88,22.1862,336.13,-53.24
122842168900,19.43,22.1862,202.82,-23.9
131133378100,72.9929,22.1777,106.695,37.6855
61173124500,55.53,22.1771,43.93,-7.79
161863681800,75.0549,22.1756,130.218,16.6165
140015827100,33.86,22.1754,113.07,-5.73
102458221300,35.13,22.1751,90.72,-3.01
132077441300,31.85,22.1738,28.26,-63.89
103370253300,59.39,22.1685,269.14,-36.69
160405490700,68.9236,22.162,46.3504,-12.4178
91858562700,18.59,22.1608,44.19,-51.45
83105070000,34.56,22.1607,334.76,-63.3
71092816400,16.25,22.16,66.45,-21.1
161707218200,56.31,22.1599,46.34,-68.45
121096127800,72.0538,22.1581,341.547,-64.7096
171062704500,57.58,22.1575,358.64,-30.81
80193547300,28.87,22.156,342.4,-33.04
72387384600,27.93,22.1555,54.06,-60.01
121298555100,14.57,22.1545,317.44,-39.26
130048042300,75.2427,22.1537,267.878,-7.0156
151517789300,37.34,22.1513,277.14,-48.1
162741452600,34.69,22.1508,140.18,-29.79
142718360100,64.8671,22.1441,84.0154,25.7887
143013808900,56.99,22.1435,344.39,9.15
151777016800,68.5406,22.1434,255.385,0.705349
171926919900,36.13,22.1418,296.83,-14.3
121404159801,75.2763,22.1409,271.247,-48.4369
160337780600,25.28,22.1407,226.95,-16.53
43466820100,40.79,22.139,62.92,-51.18
111276161200,47.41,22.1346,247.06,10.43
151533564800,50.36,22.1333,88.25,-33.69
103606687300,67.1479,22.1319,20.202,-59.1496
133172999900,53.87,22.1308,10.02,-71.59
93216000900,25.12,22.1256,69.04,-59.18
71083588300,27.88,22.125,131.53,-18
160041331900,43.61,22.1242,319.06,-24.47
92551613300,52.24,22.1234,116.76,-13.73
180597905500,39.04,22.1215,289.62,-45.49
133392950900,39.22,22.1193,266.3,-65.84
90305318400,62.811,22.1192,194.207,-54.282
93475189000,42.28,22.1183,26.15,0.83
81441124600,36.42,22.1172,357.46,-60.46
93655511000,7.08,22.1166,76.41,-29.53
182157228501,10.82,22.1164,355.25,-27.91
60540605300,19.26,22.1158,269.02,-27.12
92334831900,48.57,22.1133,348.52,-53.27
172052230200,44.26,22.1122,192.22,-73.16
102121941800,32.92,22.1119,151.85,-3.73
112370612900,30.43,22.1117,128.58,-63.33
141716607100,32.5,22.1115,262.83,-19.62
152581305700,52.17,22.1104,201.48,-0.37
163360716500,46.54,22.1086,149.04,-57.7
121054790100,52.53,22.1081,90.72,-30.41
160420500500,38.14,22.1077,302.58,-8.27
140794405700,53.13,22.1076,38.49,-82.51
60436375900,32.79,22.1032,176.43,-66.72
102921049200,25.71,22.103,208.67,-22.87
162123167800,23.98,22.1028,167.48,-52.4
152686142800,25.51,22.0974,343.24,-26.31
152582897400,59.13,22.0964,120.02,-77.3
81737662200,52.34,22.0956,289.39,-11.35
70730453900,16.03,22.0941,282.89,-42.25
162042408000,22.81,22.0929,162.99,-14.59
161311989200,48.36,22.0903,59.44,-83.55
90810424600,52.39,22.0902,15.95,-39.5
122351864100,42.85,22.0886,104.11,-56.22
61838323300,19.79,22.0863,354.48,-33.96
170642691900,40.7,22.0849,78.95,-41.78
51643021700,26,22.0803,152.59,-59.76
83525206700,39.65,22.0799,6.25,-33.77
143460097800,30.24,22.0716,204.12,-64.98
100575421100,16.77,22.0695,131.91,-18.44
150137523400,14.58,22.0669,163.31,-27.21
101820226200,26.99,22.0645,59.47,-58.78
152431938000,48.25,22.0641,224.5,-21.77
82891558800,13.5,22.0625,215.17,-30.62
100711478200,24.92,22.058,11.21,-29.22
92140732200,23.25,22.0576,92.51,-11.93
130812309000,58.31,22.0555,277.64,-80.45
70613359000,38.21,22.0551,18.34,-68.81
153380495700,63.3488,22.0549,127.982,-29.2137
72125648700,58.09,22.0537,214.91,-49.93
170193351600,29.78,22.053,338.11,-56.19
91732799100,16.77,22.0527,123.33,-47.61
170700782900,53.29,22.0521,277.14,6.3
83152695200,52.11,22.0498,227.78,-4.09
160995738200,23.57,22.0497,163.59,-51.09
163604272000,38.31,22.049,32.88,-73.11
62535837800,51.13,22.048,278.57,-39.77
60881790600,65.5542,22.0424,293.233,-28.824
73014002900,52.7,22.0417,22.78,-41.09
110580960800,41.14,22.0411,278.14,-4.3
130015873500,28.09,22.0374,129.49,-28.3
140777376000,42.3,22.0348,283.56,-67.51
173601566000,41.14,22.0332,319.24,-27.06
121792792100,18.25,22.0325,165.6,-33.46
93031339600,22.33,22.0304,222.74,-53.94
161194546401,31.95,22.0247,193.14,-56.58
142470068400,31.17,22.0211,59.47,-31.95
100965921500,29.38,22.0202,158.37,-29.54
63577474100,27.13,22.0188,125.71,-24.83
141704548500,43.92,22.0186,266.7,-51.93
173177999300,21.57,22.0168,162.91,-30.71
152632914700,64.2683,22.0166,264.61,20.8716
111785804600,73.761,22.016,330.404,9.91993
72927478600,10.37,22.0147,102.84,-38.75
103190977300,39.74,22.0108,166.95,-68.33
40813016200,34.61,22.0106,79.73,-67.13
133060621501,24.38,22.0105,151.38,-27.61
102687921200,35.07,22.01,110.93,-8.82
182105227300,26.93,22.0093,242.88,-44.85
61055102800,24.57,22.0085,196.85,-46.53
101544522300,11.24,22.0064,182.41,-27.01
120908104600,58.1,22.0061,191.8,-59.3
73222478700,11.25,22.0036,257.97,-38.84
131494023000,24.6,22.0014,138.22,-28.16
132294567800,25.58,21.999,256.22,-59.69
180710654800,29.36,21.9973,338.62,-56.11
63056203500,31.33,21.995,78.28,-60.93
111816982300,20.05,21.9948,296.95,-31.7
81920700001,30.49,21.9893,86.91,-63.4
150485653500,42.72,21.9886,188.12,-39.75
161722955300,51.28,21.9864,81.36,-31.47
131161948700,33.7,21.9851,14.04,-17.69
113246545400,68.911,21.9839,160.097,-18.3634
100035781000,31.51,21.9813,59.05,-54.71
130731633400,25.17,21.9809,320.83,-33.18
171587634600,33.11,21.9778,353.25,-63.99
111803500400,54.79,21.9763,150.47,14.85
122986749000,71.9316,21.9734,154.526,-30.3766
72620115800,25.23,21.9726,143.65,-46.54
72885072900,50.83,21.9715,284.08,-32.21
92357472601,57,21.971,19.92,19.75
93422413100,66.7096,21.9706,93.4444,-77.6447
131017774100,72.1253,21.9682,338.006,6.61961
160203179500,30.51,21.9667,2.31,-65.55
83241313400,48.1,21.9654,268.62,-9.08
162542118500,40.28,21.9653,136.99,-50.04
153576311300,44.67,21.9599,98.55,8.77
101637132500,19.19,21.957,311.47,-15.97
73257253400,48.29,21.9567,180.2,-60.23
171864342800,34.24,21.9567,257.67,-53.2
133216983300,44.67,21.9562,55.3,-14.09
181248022600,77.6409,21.9549,50.7156,-37.7437
180210203600,60.588,21.9525,207.722,17.0021
41180346100,41.88,21.9517,9.47,-2.92
122864038200,33.46,21.9517,260.31,-32.52
151092432800,30.26,21.9459,75.14,-8.52
62163197400,27.89,21.9424,187.8,-62.69
141344871700,59.12,21.9383,152.22,14.2
132294863600,31.54,21.9357,312.35,-58.88
152176322600,50.93,21.9352,349.43,11.77
152822748600,48.07,21.9344,179.42,-66.86
163453503000,61.1189,21.9334,24.8643,5.90217
173337569200,55.91,21.9324,73.84,-20.05
161495145000,7.86,21.9294,218.5,-29.47
153200386000,37.35,21.9294,136.06,-57
82460089800,65.4862,21.9275,33.8533,-4.04011
153111192100,41.58,21.9261,189.79,3.09
180036889600,23.79,21.9246,128.28,-14.69
70880986400,43.97,21.9238,13.28,-76.4
152583879600,32.17,21.9202,300.89,-22.42
80416190500,30.52,21.9117,128.68,-10.95
161258287300,26.91,21.9091,343.06,-57.21
162672831101,53.91,21.9086,311.33,-66.18
92586297200,61.7348,21.9085,140.182,-79.9649
140727429300,50.84,21.9066,202.3,7.27
143410050500,62.4498,21.9051,28.3957,-81.8796
143552678000,66.8564,21.905,3.48453,11.2362
132314330800,22.84,21.9046,264.52,-57.73
53012449300,74.4127,21.9018,188.522,11.3392
152575148700,39.14,21.8979,5.92,-30.93
91170957700,48.03,21.8966,303.68,-43.02
161431596900,50.48,21.8964,127.44,-56.51
42542540200,3.19,21.8963,210.32,-36.15
140551845300,69.9755,21.8949,305.672,25.6389
82437662300,63.701,21.8948,97.3231,10.1013
142417406000,43.52,21.8926,348.62,-69.29
50085999700,12.84,21.891,96.19,-42.88
92696646000,14.33,21.8904,32.89,-49.36
181523626600,47.16,21.8897,215.26,-49.27
62532813700,31.31,21.8871,220.5,-4.08
143178555700,62.8215,21.8833,145.788,25.9596
80255204000,38.21,21.8813,66.37,-70.59
71613703100,49.91,21.8804,102.93,-32.22
111065560100,32.14,21.8804,146.58,-44.82
182233032600,49.73,21.8793,165.04,4.34
53478528000,26.63,21.8782,189.57,-62.05
80425497300,58.91,21.8752,214.26,-67.98
83301605000,34.67,21.8751,204.35,-24.21
181694250000,44.24,21.8748,163.21,-2.16
130456218702,49.61,21.8723,113.73,-3.54
112438442900,51.08,21.8705,140.51,-23.26
111130242600,24.01,21.8683,333.96,-59.29
151382540800,61.4582,21.8657,37.6725,-1.04009
172430190400,52.09,21.8651,28.57,-46.54
162656107501,58.4,21.8592,12.97,22.86
173280686200,55.1,21.8584,124.91,-57.21
152177318600,9.98,21.8503,358.97,-31.65
100075010000,63.2325,21.8485,61.6339,27.7782
160135916500,45.8,21.848,168.22,-38.29
161288182300,45.2,21.8456,317.49,10.08
113595283200,34.9,21.8453,98.89,-16.82
181814093600,44.07,21.8437,155.52,-15.92
162798281000,68.238,21.843,3.16804,-59.7951
111425568300,35.54,21.8419,265.33,-29.61
152991478900,41.98,21.8385,162.55,-19.67
171711133500,41.99,21.8382,26.79,-71.52
111645168000,12.03,21.8358,229.77,-23.55
162590838900,43.17,21.8351,94.82,-19.19
82053207700,45.75,21.8342,235.17,-18.73
130596043700,44.38,21.8319,154.21,8.63
171123696100,70.7366,21.8317,183.369,-1.68794
131985573900,65.0422,21.8317,214.009,-8.11159
80034020700,35.68,21.8315,6.03,-69.95
151600027600,59.73,21.83,289.68,-43.8
100302050900,42.22,21.8251,277.82,-67.64
172137181600,70.8608,21.8247,70.7376,-4.44643
90108099800,26.93,21.824,193.12,-8.61
181483645300,47.7,21.8225,89.66,-34.96
140760720700,35.67,21.8176,305.2,-1.06
80176976700,45.78,21.8174,97.96,-48.06
151003832900,54.25,21.8141,130.41,15.37
60545482100,21.02,21.8116,115.56,-20.98
180567658500,58.55,21.7994,318.06,-67.37
101183812500,55.4,21.7992,152.35,14.32
132406513100,46.37,21.7972,325.07,-1.98
121594312700,41.31,21.7964,151.41,-9.91
163191142800,62.5691,21.795,109.518,-67.1693
181761893800,49.41,21.7939,62.38,-3.37
102746174800,37.02,21.7915,57.7,-20.67
151978524400,36.01,21.7892,357.42,-32.79
151592391100,32.54,21.7882,116.64,-67.52
93537269100,55.78,21.788,123.98,17.51
160172035800,18.73,21.7845,317.41,-53.48
62642596000,47.27,21.7836,233.12,10.13
101348540900,28.82,21.7795,349.02,-63.34
43443240000,55.45,21.7794,56.59,-80.86
170634090100,63.2615,21.7776,153.639,-18.0499
130795591500,74.606,21.7734,185.099,36.3427
81875528300,54.39,21.7722,216.57,-5.05
61491506900,58.25,21.7662,6.13,-5.64
123003673900,27.63,21.7623,330.89,-27.84
162554948000,30.18,21.7612,284.7,-13.59
141247343200,36.88,21.7597,233.41,-54.04
51240634500,38.11,21.758,323.47,-15.01
132924925000,33.78,21.7566,328.34,-67.61
151885511200,16.39,21.7564,279.27,-23.35
133280524400,60.5232,21.7561,122.323,-31.1757
111778499400,78.5335,21.7548,28.3473,42.9237
90685484600,67.2993,21.7539,127.895,29.5436
92817732301,75.1722,21.7476,324.635,-59.8809
141402609700,58.54,21.7456,48.91,1.45
82448515800,49.44,21.7446,56.45,-83.76
152415232600,47.27,21.741,10.92,-59.64
110335082700,34.1,21.7354,53.42,-52.12
141518351800,40.46,21.7343,353.66,-75.55
81760838801,51.73,21.7341,10.58,-8.11
41341280500,25.41,21.734,67.09,-44.04
140532875200,33.18,21.7339,36.71,-4.63
120994954900,56.21,21.7338,85.65,-32.79
141252946600,61.5772,21.7322,200.163,-69.4747
61163121400,39.7,21.7321,45.69,-36.69
92410185700,27.18,21.7309,67.72,-23.78
81513638600,50.47,21.7289,185.42,3.65
80727812000,28.87,21.727,281.42,-50.83
160504452900,59.73,21.7269,172.1,-54.99
102652411400,26.27,21.7251,243.37,-29.57
142334728900,40.94,21.7214,315.29,-11.74
122302388100,58.54,21.7199,271.52,-71.31
90474210200,32.36,21.7183,33.99,-34.01
151423695400,37.99,21.717,104.56,-20.92
172384874000,27.5,21.7169,279.76,-61.85
113322551700,44.66,21.7166,225.39,-46.47
121974735200,36.85,21.7161,198.77,-30.32
153363818000,25.02,21.7154,326.54,-13.73
110436166100,31.53,21.7128,130.25,-9.42
70107630500,28.68,21.7122,154.41,-17.07
62686993500,25.05,21.7118,20.04,-50.66
101775851901,46.57,21.7038,288.77,7.46
92265067900,67.121,21.7033,40.8342,-66.366
181042464500,27.08,21.6995,89.38,-34.69
53633278800,11.29,21.692,332.2,-39.1
172151791300,31.07,21.686,163.47,-14.14
82852913200,40,21.6859,239.18,2.82
143471956100,24.64,21.6851,276.3,-10.6
143140157900,32.9,21.6837,125.52,-45.56
171366465700,41.13,21.6827,203.48,-38.14
122937913600,30.05,21.6826,86.57,-13.79
142104384901,36.74,21.682,201.77,-21.4
80654409700,34.24,21.6816,76.47,-67.09
141284364200,25.16,21.6814,189.28,-31.48
171364812400,49.31,21.6809,123.04,-74.87
62225333100,46.66,21.6788,270.35,-81.09
50415349000,43.21,21.6756,170.59,-41.95
142352761600,15.42,21.6752,184.3,-46.37
143135087100,32.82,21.6729,51.61,-32.53
133520999400,28.88,21.6712,204.38,-47.49
123136133800,28.72,21.6696,91.1,-44.7
140442807600,24,21.6672,345.58,-25.62
152624940301,75.5642,21.6662,309.819,40.1494
62615073300,47.33,21.6653,11,-19.75
152985944800,58.68,21.665,3.22,16.7
171341708300,16.73,21.6645,74.97,-34.88
151946507901,35.76,21.6623,323.77,-0.85
181080401400,28.27,21.6568,341.42,-63.21
121112751300,9.42,21.6557,82.49,-42.35
82967670400,51.56,21.653,123.57,-86.61
150307387700,48.34,21.6507,254.74,-56.98
122347824500,7.59,21.6458,48.7,-27.68
113111318700,32.93,21.6441,249.98,-55.53
133105712500,25.9,21.6439,66.95,-34.4
123557429600,22.89,21.6387,129.76,-21.27
152897099500,24.03,21.6358,58.21,-14.56
170175348600,31.5,21.6348,55.12,-28.58
133104806200,77.6647,21.6341,290.839,10.5329
132696193200,63.6871,21.632,51.7909,18
90433140200,13.24,21.6317,39.99,-32.35
151587300900,25.79,21.6307,290.06,-56.3
182361810100,41.14,21.6296,136.35,0.21
131254290000,7.1,21.6256,145.32,-33.61
111734390700,66.9668,21.6242,202.614,31.693
101465904900,4.12,21.6233,246.11,-35.18
113473210600,26.3,21.6219,354.6,-52.18
150891623100,26.57,21.6208,333.09,-36.6
130070333000,52.68,21.6202,238.37,17.19
170424393900,34.35,21.6193,54.34,-7.33
102122993400,39.54,21.6183,146.43,-15.33
70798606100,50.61,21.6177,227.13,-30.28
123292270300,62.4326,21.6169,212.371,-1.90267
110364101200,41.5,21.6169,18.91,-12.76
50265752800,64.8909,21.6125,106.863,28.9353
62097518100,78.0771,21.6079,156.587,-62.9127
82391726700,37.46,21.6071,185.24,-69.73
100135563700,42.79,21.6017,43.52,-33.65
111767534400,66.9343,21.601,290.195,13.364
62662510500,61.8199,21.6002,320.642,-68.7443
180017573301,40.21,21.5997,157.49,3.85
140945482301,67.2697,21.5971,19.3308,-76.1848
160536796600,32.65,21.5957,226.91,-48.82
170711345700,7.81,21.5945,341.11,-28.42
161487734300,43.39,21.5935,8.74,-25.69
140876912800,27.53,21.5934,225.27,-7.65
160535180701,40.64,21.5908,82.18,-70.79
151071553600,24.17,21.5907,28.11,-11.83
82976981200,51.5,21.5906,81.75,15.6
171374480100,38.65,21.5893,145.16,-6.3
130696843200,42.63,21.5883,231.96,-0.91
122920289100,22.93,21.5872,178.51,-35.19
92773381300,26.37,21.5855,289.67,-20.22
120705964500,49.36,21.5847,128.44,-2.6
170901056200,28.56,21.583,8.76,-16.94
